timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1760374412882,3211,Take a vote,200,OK,Thread Group 1-65,text,false,"Value in json path '$.tally' expected to be '{""14499.75"": 3}', but found '{""14499.75"":2,""-1399.98"":1}'",1123,329,21,21,http://localhost:9000/invoice/calculate,,3211,UTF-8,1,1,santiago-ThinkPad-E14-Gen-5,0,1
1760374413163,2933,Take a vote,200,OK,Thread Group 1-93,text,false,"Value in json path '$.tally' expected to be '{""14499.75"": 3}', but found '{""14499.75"":2,""-1399.98"":1}'",1123,329,20,20,http://localhost:9000/invoice/calculate,,2933,UTF-8,1,1,santiago-ThinkPad-E14-Gen-5,0,1
1760374413211,2888,Take a vote,200,OK,Thread Group 1-98,text,true,,1110,329,19,19,http://localhost:9000/invoice/calculate,,2888,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413122,2979,Take a vote,200,OK,Thread Group 1-89,text,true,,1110,329,18,18,http://localhost:9000/invoice/calculate,,2979,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413033,3070,Take a vote,200,OK,Thread Group 1-80,text,true,,1110,329,17,17,http://localhost:9000/invoice/calculate,,3070,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413133,2973,Take a vote,200,OK,Thread Group 1-90,text,true,,1110,329,16,16,http://localhost:9000/invoice/calculate,,2973,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412942,3166,Take a vote,200,OK,Thread Group 1-71,text,true,,1110,329,15,15,http://localhost:9000/invoice/calculate,,3166,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413102,3009,Take a vote,200,OK,Thread Group 1-87,text,false,"Value in json path '$.tally' expected to be '{""14499.75"": 3}', but found '{""14499.75"":2,""-1399.98"":1}'",1123,329,14,14,http://localhost:9000/invoice/calculate,,3009,UTF-8,1,1,santiago-ThinkPad-E14-Gen-5,0,2
1760374413001,3112,Take a vote,200,OK,Thread Group 1-77,text,true,,1110,329,13,13,http://localhost:9000/invoice/calculate,,3112,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,0
1760374412892,3223,Take a vote,200,OK,Thread Group 1-66,text,true,,1110,329,12,12,http://localhost:9000/invoice/calculate,,3223,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412971,3146,Take a vote,200,OK,Thread Group 1-74,text,true,,1110,329,11,11,http://localhost:9000/invoice/calculate,,3146,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413022,3095,Take a vote,200,OK,Thread Group 1-79,text,true,,1110,329,11,11,http://localhost:9000/invoice/calculate,,3095,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413231,2888,Take a vote,200,OK,Thread Group 1-100,text,true,,1110,329,9,9,http://localhost:9000/invoice/calculate,,2888,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,0
1760374413183,2937,Take a vote,200,OK,Thread Group 1-95,text,true,,1110,329,8,8,http://localhost:9000/invoice/calculate,,2937,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374413221,2902,Take a vote,200,OK,Thread Group 1-99,text,true,,1110,329,7,7,http://localhost:9000/invoice/calculate,,2902,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,0
1760374412822,3302,Take a vote,200,OK,Thread Group 1-59,text,true,,1110,329,6,6,http://localhost:9000/invoice/calculate,,3302,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374412923,3203,Take a vote,200,OK,Thread Group 1-69,text,true,,1110,329,5,5,http://localhost:9000/invoice/calculate,,3203,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412912,3215,Take a vote,200,OK,Thread Group 1-68,text,true,,1110,329,5,5,http://localhost:9000/invoice/calculate,,3215,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374413152,2976,Take a vote,200,OK,Thread Group 1-92,text,true,,1110,329,3,3,http://localhost:9000/invoice/calculate,,2976,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412832,3299,Take a vote,200,OK,Thread Group 1-60,text,true,,1110,329,2,2,http://localhost:9000/invoice/calculate,,3299,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374413202,2931,Take a vote,200,OK,Thread Group 1-97,text,true,,1110,329,1,1,http://localhost:9000/invoice/calculate,,2931,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
